2017-07-08,great first day with world leaders at the here in hamburg germany looking forward to day two  thank you trump s defining speech wsj editorial 
2017-07-09,make america great again  sanctions were not discussed at my meeting with president putin nothing will be done until the ukrainian amp syrian problems are solved  have it fake news said intel agencies when actually had to apologize why did obama do nothing when he had info before election  and safe questions were asked about why the cia amp fbi had to ask the dnc times for their server and were rejected still dont  putin amp i discussed forming an impenetrable cyber security unit so that election hacking amp many other negative things will be guarded  we negotiated a ceasefire in parts of syria which will save lives now it is time to move forward in working constructively with russia  i strongly pressed president putin twice about russian meddling in our election he vehemently denied it ive already given my opinion  the g summit was a great success for the u s explained that the u s must fix the many bad trade deals it has made will get done  thank you very kind  leaving hamburg for washington d c and the wh just left china s president xi where we had an excellent meeting on trade amp north korea  law enforcement amp military did a spectacular job in hamburg everybody felt totally safe despite the anarchists  the was a wonderful success and carried out beautifully by chancellor angela merkel thank you  we will fight the with you 
2017-07-10,if chelsea clinton were asked to hold the seat for her motheras her mother gave our country away the fake news would say chelsea for pres  when i left conference room for short meetings with japan and other countries i asked ivanka to hold seat very standard angela m agrees  i cannot imagine that congress would dare to leave washington without a beautiful new healthcare bill fully approved and ready to go  james comey leaked classified information to the media that is so illegal  the fact that president putin and i discussed a cyber security unit doesnt mean i think it can happen it cant but a ceasefire can amp did  syrian ceasefire seems to be holding many lives can be saved came out of meeting good  for years even as a civilian i listened as republicans pushed the repeal and replace of obamacare now they finally have their chance 
2017-07-11,big wins against isis  marine plane crash in mississippi is heartbreaking melania and i send our deepest condolences to all  working hard to get the olympics for the united states l a stay tuned  the senate democrats have only confirmed of presidential nominees they cant win so all they do is slow things down amp obstruct 
2017-07-12,the w h is functioning perfectly focused on healthcare tax cuts reform amp many other things i have very little time for watching t v  why arent the same standards placed on the democrats look what hillary clinton may have gotten away with disgraceful  states democrats have willfully used moscow disinformation to influence the presidential election against donald trump  isis is on the run amp will soon be wiped out of syria amp iraq illegal border crossings are way down amp ms gangs are being removed  remember when you hear the words sources say from the fake media often times those sources are made up and do not exist  my son donald did a good job last night he was open transparent and innocent this is the greatest witch hunt in political history sad  my son donald will be interviewed by tonight at p m he is a great person who loves our country 
2017-07-13,melania and i were thrilled to join the dedicated men and women of the members of the u s military and their families  just landed in paris france with melania  big win today for building the wall it will secure the border amp save lives now the full house amp senate must act  jobs jobs jobs  stock market hits another high with spirit and enthusiasm so positive jobs outlook looking very good  getting rdy to leave for france the invitation of president macron to celebrate amp honor bastille day and yrs since u s entry into wwi  after years u s beef hits chinese market trade deal an exciting opportunity for agriculture 
2017-07-14,left paris for u s a will be heading to new jersey and attending the their most important tournament this afternoon  great conversations with president and his representatives on trade military and security  the united states mourns for the victims of nice france we pledge our solidarity with france against terror  it was a great honor to represent the united states at the magnificent parade congratulations president  mike pence is working hard on healthcare and getting our wonderful republican senators to do what is right for the people  after all of these years of suffering thru obamacare republican senators must come through as they have promised  so impt rep senators under leadership of mcconnell get healthcare plan approved after yrs of ocare disaster must happen  republicans senators are working hard to get their failed obamacare replacement approved i will be at my desk pen in hand  great evening with president amp mrs macron went to eiffel tower for dinner relationship with france stronger than ever  great bilateral meetings at lys e palace w president the friendship between our two nations and ourselves is unbreakable  president you for the beautiful welcome ceremony at les invalides today 
2017-07-15,i will be at the in bedminster nj tomorrow big crowds expected amp the women are playing great should be very exciting  honored to serve as commander in chief to the courageous men and women of our u s armed forces a grateful nation thanks you  president you for inviting melania and myself to such a historic celebration in france  just landed from paris france it was an incredible visit with president a lot discussed and accomplished in two days 
2017-07-16,the abc washington post poll even though almost is not bad at this time was just about the most inaccurate poll around election time  with all of its phony unnamed sources amp highly slanted amp even fraudulent reporting news is distorting democracy in our country  thank you to former campaign adviser michael caputo for saying so powerfully that there was no russian collusion in our winning campaign  thank you to all of the supporters who far out numbered the protesters yesterday at the womens u s open very cool  hillaryclinton can illegally get the questions to the debate amp delete emails but my son don is being scorned by the fake news media  the women played great today at the i look forward to being there tomorrow for the final round  just got to the in bedminster new jersey people are really happy with record high stock market up over since election  make america great again  next week the senate is going to vote on legislation to save americans from the obamacare disaster  will be at the womens u s open today  stock market hit another all time high yesterday despite the russian hoax story also jobs numbers are starting to look very good  stock market at new all time high working on new trade deals that will be great for u s and its workers 
2017-07-17,most politicians would have gone to a meeting like the one don jr attended in order to get info on an opponent thats politics  heading back to washington d c much will be accomplished this week on trade the military and security  congratulations to sung hyun park on winning the  i am at the an amateur player is co leading for the first time in many decades very exciting  the will provide essential capabilities to keep america safe our sailors are the best anywhere in the world congratulations 
2017-07-18,the senate must go to a vote majority instead of current votes even parts of full repeal need dems control senate crazy  with only a very small majority the republicans in the house amp senate need more victories next year since dems totally obstruct no votes  as i have always said let obamacare fail and then come together and do a great healthcare plan stay tuned  we were let down by all of the democrats and a few republicans most republicans were loyal terrific amp worked really hard we will return  republicans should just repeal failing obamacare now amp work on a new healthcare plan that will start from a clean slate dems will join in 
2017-07-19,the republicans never discuss how good their healthcare bill is amp it will get even better at lunchtime the dems scream death as ocare dies  i will be having lunch at the white house today with republican senators concerning healthcare they must keep their promise to america  the fake news is becoming more and more dishonest even a dinner arranged for top leaders in germany is made to look sinister  fake news story of secret dinner with putin is sick all g leaders and spouses were invited by the chancellor of germany press knew 
2017-07-20,melania and i send our thoughts and prayers to senator mccain cindy and their entire family get well soon 
2017-07-21,  billions of dollars in investments amp thousands of new jobs in america an initiative via corning merck amp pfizer  i am asking all citizens to believe in yourselves believe in your future and believe once more in america  departing the pentagon after meetings with pence secretary james mattis and our great teams 
2017-07-22,join me live for the commissioning ceremony of the uss gerald r ford  obamacare is dead and the democrats are obstructionists no ideas or votes only obstruction it is solely up to the republican senators  the republican senators must step up to the plate and after years vote to repeal and replace next tax reform and infrastructure win  in all fairness to anthony scaramucci he wanted to endorse me st before the republican primaries started but didnt think i was running  my son donald openly gave his e mails to the media amp authorities whereas crooked hillary clinton deleted amp acid washed her e mails  what about all of the clinton ties to russia including podesta company uranium deal russian reset big dollar speeches etc  so many people are asking why isnt the a g or special council looking at the many hillary clinton or comey crimes e mails deleted  while all agree the u s president has the complete power to pardon why think of that when only crime so far is leaks against us fake news  this morning i will be going to the commissioning ceremony for the largest aircraft carrier in the world the gerald r ford norfolk va  the failing new york times foiled u s attempt to kill the single most wanted terroristal baghdadi their sick agenda over national security  a new intelligence leak from the amazon washington postthis time against a g jeff sessions these illegal leaks like comeys must stop  sean spicer is a wonderful person who took tremendous abuse from the fake news media but his future is bright  today it was my privilege to welcome survivors of the to the  today it was my privilege to welcome survivors of the to the wh remarks  manufacturers record high optimism reported in the st qtr has carried into the nd qtr of via  icymi this week we hosted a event right here at the if it is made in america it is the best usa  six months in it is the hope of growth that is making america four trillion dollars richer stuart 
2017-07-23,to every patriot who will serve on the the watch protect her defend her love her good luck amp godspeed  american steel amp american hands have constructed a ton message to the world american might is second to none  a ship is only as good as the people who serve on it and the american sailor is the best in the world 
2017-07-24,republicans have a last chance to do the right thing on repeal amp replace after years of talking amp campaigning on it  sleazy adam schiff the totally biased congressman looking into russia spends all of his time on television pushing the dem loss excuse  so why arent the committees and investigators and of course our beleaguered a g looking into crooked hillarys crimes amp russia relations  after year of investigation with zero evidence being found chuck schumer just stated that democrats should blame ourselvesnot russia  drain the swamp should be changed to drain the sewer its actually much worse than anyone ever thought and it begins with the fake news  thank you to for giving the first six months of the trump administration an a s c reg cuttingstock m jobsborder etc true  if republicans dont repeal and replace the disastrous obamacare the repercussions will be far greater than any of them understand  its hard to read the failing new york times or the amazon washington post because every story opinion even if should be positive is bad  its very sad that republicans even some that were carried over the line on my back do very little to protect their president  as the phony russian witch hunt continues two groups are laughing at this excuse for a lost election taking hold democrats and russians 
2017-07-25,will be traveling to the great state of ohio tonight big crowd expected see you there  this will be a very interesting day for healthcare the dems are obstructionists but the republicans can have a great victory for the people  working on major trade deal with the united kingdom could be very big amp exciting jobs the e u is very protectionist with the u s stop  jared kushner did very well yesterday in proving he did not collude with the russians witch hunt next up year old barron trump  so great that john mccain is coming back to vote brave american hero thank you john  obamacare is torturing the american people the democrats have fooled the people long enough repeal or repeal amp replace i have pen in hand  big day for healthcare after years of talking we will soon see whether or not republicans are willing to step up to the plate  problem is that the acting head of the fbi amp the person in charge of the hillary investigation andrew mccabe got from h for wife  attorney general jeff sessions has taken a very weak position on hillary clinton crimes where are e mails amp dnc server amp intel leakers  ukrainian efforts to sabotage trump campaign quietly working to boost clinton so where is the investigation a g  is fake news washington post being used as a lobbyist weapon against congress to keep politicians from looking into amazon no tax monopoly  so many stories about me in the are fake news they are as bad as ratings challenged lobbyist for amazon and taxes  the amazon washington post fabricated the facts on my ending massive dangerous and wasteful payments to syrian rebels fighting assad  remember your duty honor your history take care of the people god puts into your life and love amp cherish your country  any senator who votes against starting debate is telling america that you are fine w the remarks  arriving at joint base andrews with and 
2017-07-26,big dollars for his wifes political run from hillary clinton and her representatives drain the swamp  why didnt a g sessions replace acting fbi director andrew mccabe a comey friend who was in charge of clinton investigation but got  victory and cannot be burdened with the tremendous medical costs and disruption that transgender in the military would entail thank you  transgender individuals to serve in any capacity in the u s military our military must be focused on decisive and overwhelming  after consultation with my generals and military experts please be advised that the united states government will not accept or allow  senator of the great state of alaska really let the republicans and our country down yesterday too bad  the crowd in ohio was amazing last night broke all records we all had a great time in a great state will be back soon  people of ohio are fantastic thank you so much what an evening  it was my great honor to join our wonderful veterans at amvets post in youngstown ohio this evening a grateful nation salutes you  just arrived in youngstown ohio with melania  you for coming to d c for such a vital vote congrats to all rep we can now deliver grt healthcare to all americans  joint press conference with prime minister saad hariri of lebanon beginning shortly join us live  americas labor market continues to boom jobs jobs jobs  the american people have waited long enough there has been enough talk and no action for seven years now is the time for action 
2017-07-27,about then candidate trump catherine herridge so why doesnt fake news report this witch hunt purposely phony reporting  one of the things that has been lost in the politics of this situation is that the russians collected and spread negative information  come on republican senators you can do it on healthcare after years this is your chance to shine dont let the american people down  wow the failing said about the most powerful t v show in america  thank you foxconn for investing billion dollars with the potential for up to k new jobs in wisconsin madeintheusa  congratulations to boys and girls nation it was my great honor to welcome you to the wh today full remarks  in america we dont worship government we worship god 
2017-07-28,even though parts of healthcare could pass at some really good things need so many great future bills amp budgets need votes  if republicans are going to pass great future legislation in the senate they must immediately go to a vote majority not senseless  republicans and democrats let the american people down as i said from the beginning let obamacare implode then deal watch  go republican senators go get there after waiting for years give america great healthcare  it was my great honor to present our nations highest award for a public safety officer the medal of valor to five american heroes  today we gathered in the east room to pay tribute to the heroes whose courageous actions under fire saved so many lives in alexandria va  join me live as we recognize the first responders to the june th shooting involving  big progress being made in ridding our country of ms gang members and gang members in general make america safe again 
2017-07-29,if the senate democrats ever got the chance they would switch to a majority vote in first minute they are laughing at rs make change  dems totally control the u s senate many great republican bills will never pass like kates law and complete healthcare get smart  republicans in the senate will never win if they dont go to a vote majority now they look like fools and are just wasting time  the very outdated filibuster rule must go budget reconciliation is killing rs in senate mitch m go to votes now and win its time  republican senate must get rid of vote now it is killing the r party allows dems to control country bills sit in senate a joke  in other words russia was against trump in the election and why not i want strong military amp low oil prices witch hunt  we will defend our country protect our communities and put the safety of the american people first replay  i would like to thank reince priebus for his service and dedication to his country we accomplished a lot together and i am proud of him  and a great leader john has also done a spectacular job at homeland security he has been a true star of my administration  i am pleased to inform you that i have just named general secretary john f kelly as white house chief of staff he is a great american  departing for long island now an area under siege from gang members we will not rest until is eradicated  we will always enforce our laws protect our borders and support our police pennsylvania 
2017-07-30,dont give up republican senators the world is watching repeal amp replace and go to votes nuke option get cross state lines amp more  they do nothing for us with north korea just talk we will no longer allow this to continue china could easily solve this problem  i am very disappointed in china our foolish past leaders have allowed them to make hundreds of billions of dollars a year in trade yet  i love reading about all of the geniuses who were so instrumental in my election success problem is most dont exist news maga  unless the republican senators are total quitters repeal amp replace is not dead demand another vote before voting on any other bill  u s stock market up almost since election  if a new healthcare bill is not approved quickly bailouts for insurance companies and bailouts for members of congress will end very soon  after seven years of talking repeal amp replace the people of our great country are still being forced to live with imploding obamacare 
2017-07-31,highest stock market ever best economic numbers in years unemployment lowest in years wages raising border secure s c no wh chaos  if obamacare is hurting people amp it is why shouldnt it hurt the insurance companies amp why should congress not be paying what public pays 
2017-08-01,only the fake news media and trump enemies want me to stop using social media million people only way for me to get the truth out  corporations have never made as much money as they are making now thank you stuart varney jobs are starting to roarwatch  stock market could hit all time high again today was only months ago on election day mainstream media seldom mentions  a great day at the white house 
2017-08-02,it was my great honor to pay tribute to a vet who went above amp beyond the call of duty to protect our comrades our country amp our freedom  small business owners are the dreamers amp innovators who are powering us into the future read more and watch here 
2017-08-03,our relationship with russia is at an all time amp very dangerous low you can thank congress the same people that cant even give us hcare  i am continuing to get rid of costly and unnecessary regulations much work left to do but effect will be great business amp jobs will grow  business is looking better than ever with business enthusiasm at record levels stock market at an all time high that doesnt just happen  i love the white house one of the most beautiful buildings homes i have ever seen but fake news said i called it a dump totally untrue  i campaigned on creating a merit based immigration system that protects u s workers amp taxpayers watch  why the rust belt just gave donald trump a heros welcome 
2017-08-04,excellent jobs numbers just released and i have only just begun many job stifling regulations continue to fall movement back to usa  west virginia was incredible last night crowds and enthusiasm were beyond gdp at wow dem governor became a republican last night  consumer confidence is at a year high and for good reason much more regulation busting to come working hard on tax cuts amp reform  and dont forget that foxconn will be spending up to billion dollars on a top of the line plant plants in wisconsin  toyota amp mazda to build a new b plant here in the u s a and create k new american jobs a great investment in american manufacturing  thank you west virginia all across the country americans of every kind are coming together w one simple goal to make america great again  just arrived in west virginia for a make america great again rally in huntington at pme massive crowd expected tune in  our great veterans can now connect w their va healthcare team from anywhere using available at  today i announced another historic breakthrough for the va we are working tirelessly to keep our promises to our great veterans  see you tonight huntington west virginia 
2017-08-05,great work being done by w state amp local leaders to prepare for hurricane season preparedness is an investment in our future  no matter the mission the brave men amp women of our proudly answer the call to serve thank you and happy birthday 
2017-08-06,make america great again  united nations resolution is the single largest economic sanctions package ever on north korea over one billion dollars in cost to n k  thank you nicole  after many years of leaks going on in washington it is great to see the a g taking action for national security the tougher the better  the united nations security council just voted to sanction north korea china and russia voted with us very big financial impact  working in bedminster n j as long planned construction is being done at the white house this is not a vacation meetings and calls  under trump gains against have dramatically accelerated  prosperity is coming back to our shores because we are putting america workers and families first 
2017-08-07,conquests how brave he was and it was all a lie he cried like a baby and begged for forgiveness like a child now he judges collusion  never in u s history has anyone lied or defrauded voters like senator richard blumenthal he told stories about his vietnam battles and  interesting to watch senator richard blumenthal of connecticut talking about hoax russian collusion when he was a phony vietnam con artist  working hard from new jersey while white house goes through long planned renovation going to new york next week for more meetings  hard to believe that with news on cnn abc nbc cbs nytimes amp wapo the trump base is getting stronger  supreme court pick economic enthusiasm deregulation amp so much more have driven the trump base even closer together will never change  and west virginia the fact is the fake news russian collusion story record stock market border security military strength jobs  the trump base is far bigger amp stronger than ever before despite some phony fake news polling look at rallies in penn iowa ohio  the failing which has made every wrong prediction about me including my big election win apologized is totally inept  just completed call with president moon of south korea very happy and impressed with united nations vote on north korea sanctions  the fake news refuses to report the success of the first months s c surging economy amp jobsborder amp military securityisis amp ms etc 
2017-08-08,after many years of failurecountries are coming together to finally address the dangers posed by north korea we must be tough amp decisive  i will be holding a major briefing on the opioid crisis a major problem for our country today at p m in bedminster n j  i think senator blumenthal should take a nice long vacation in vietnam where he lied about his service so he can at least say he was there  how much longer will the failing nytimes with its big losses and massive unfunded liability and non existent sources remain in business  the fake news media will not talk about the importance of the united nations security councils vote in favor of sanctions on n korea  on thank all the brave men and women who have sacrificed in battle for this great nation 
2017-08-09,hopefully we will never have to use this power but there will never be a time that we are not the most powerful nation in the world  my first order as president was to renovate and modernize our nuclear arsenal it is now far stronger and more powerful than ever before  senator luther strange has done a great job representing the people of the great state of alabama he has my complete and total endorsement  after days rarely has any administration achieved what we have achieved not even close dont believe the fake news suppression polls  e mails show that the amazonwashingtonpost and the failingnewyorktimes were reluctant to cover the clinton lynch secret meeting in plane 
2017-08-10,can you believe that mitch mcconnell who has screamed repeal amp replace for years couldnt get it done must repeal amp replace obamacare    senator mitch mcconnell said i had excessive expectations but i dont think so after years of hearing repeal amp replace why not done 
2017-08-11,military solutions are now fully in placelocked and loadedshould north korea act unwisely hopefully kim jong un will find another path  trump approval rebounds to surges among hispanics union homes men  will lead the u s delegation to india this fall supporting women s entrepreneurship globally  mitch get back to work and put repeal amp replace tax reform amp cuts and a great infrastructure bill on my desk for signing you can do it 
2017-08-12,press conference following national security briefing in bedminster new jersey  as promised on the campaign trail we will provide opportunity for americans to gain skills needed to succeed amp thrive as the economy grows  consumer comfort reaches year high on u s economic optimism via bloomberg  we want to make sure that we have the workforce development programs we need to ensure these jobs are 
2017-08-13,condolences to the family of the young woman killed today and best regards to all of those injured in charlottesville virginia so sad  deepest condolences to the families amp fellow officers of the va state police who died today youre all among the best this nation produces  we will continue to follow developments in charlottesville and will provide whatever assistance is needed we are ready willing and able  we must remember this truth no matter our color creed religion or political party we are all americans first  what is vital now is a swift restoration of law and order and the protection of innocent lives  join me live from bedminster new jersey  am in bedminster for meetings amp press conference on v a amp all that we have done and are doing to make it better but charlottesville sad  we all must be united amp condemn all that hate stands for there is no place for this kind of violence in america lets come together as one 
2017-08-14,now that ken frazier of merck pharma has resigned from presidents manufacturing councilhe will have more time to lower ripoff drug prices  the obstructionist democrats have given us or not fixed some of the worst trade deals in world history i am changing that fast  luther strange of the great state of alabama has my endorsement he is strong on border amp wall the military tax cuts amp law enforcement  heading to washington this morning much work to do focus on trade and military 
2017-08-15,big day in alabama vote for luther strange he will be great  according to report just out president obama knew about russian interference years ago but he didnt want to anger russia  senator luther strange who is doing a great job for the people of alabama will be on at tough on crime borders etc  feels good to be home after seven months but the white house is very special there is no place like it and the u s is really my home  made additional remarks on charlottesville and realize once again that the news media will never be satisfied truly bad people  leaving for new york city and meetings on military purchases and trade  big day in washington d c even though white house amp oval office are being renovated great trade deals coming for american workers  pharma is a leader in higher amp higher drug prices while at the same time taking jobs out of the u s bring jobs back amp lower prices 
2017-08-16,memorial service today for beautiful and incredible heather heyer a truly special young woman she will be long remembered by all  wow senator luther strange picked up a lot of additional support since my endorsement now in september runoff strong on wall amp crime  make america great again  kim jong un of north korea made a very wise and well reasoned decision the alternative would have been both catastrophic and unacceptable  congratulations john  congratulation to roy moore and luther strange for being the final two and heading into a september runoff in alabama exciting race  amazon is doing great damage to tax paying retailers towns cities and states throughout the u s are being hurt many jobs being lost  for every ceo that drops out of the manufacturing council i have many to take their place grandstanders should not have gone on jobs 
2017-08-17,the beauty that is being taken out of our cities towns and parks will be greatly missed and never able to be comparably replaced  cant change history but you can learn from it robert e lee stonewall jackson whos next washington jefferson so foolish also  sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments you  many meetings today in bedminster including with secretary linda m and small business job numbers are looking great  great to see that dr kelli ward is running against flake jeff flake who is weak on borders crime and a non factor in senate hes toxic  the public is learning even more so how dishonest the fake news is they totally misrepresent what i say about hate bigotry etc shame  and people like ms heyer such a disgusting lie he just cant forget his election trouncing the people of south carolina will remember  publicity seeking lindsey graham falsely stated that i said there is moral equivalency between the kkk neo nazis amp white supremacists  thank you for following the rule of law sanctuary cities make our country less safe full remarks  join me at p m on tuesday august nd in phoenix arizona at the phoenix convention center tickets at  today in bedminster i signed the harry w colmery veterans educational assistance act of joined by  just landed in bedminster new jersey  rather than putting pressure on the businesspeople of the manufacturing council amp strategy amp policy forum i am ending both thank you all 
2017-08-18,heading to camp david for major meeting on national security the border and the military which we are rapidly building to strongest ever  radical islamic terrorism must be stopped by whatever means necessary the courts must give us back our protective rights have to be tough  the obstructionist democrats make security for our country very difficult they use the courts and associated delay at all times must stop  homeland security and law enforcement are on alert amp closely watching for any sign of trouble our borders are far tougher than ever before  study what general pershing of the united states did to terrorists when caught there was no more radical islamic terror for years  the united states condemns the terror attack in barcelona spain and will do whatever is necessary to help be tough amp strong we love you 
2017-08-19,important day spent at camp david with our very talented generals and military leaders many decisions made including on afghanistan  i want to thank steve bannon for his service he came to the campaign during my run against crooked hillary clinton it was great thanks s  my thoughts and prayers are with the and their loved ones we are with you  today i signed the global war on terrorism war memorial act the bill authorizes cont  just returned to bedminster nj from camp david great meeting on national security the border and the military  i have directed that u s cyber command be elevated to the status of a unified combatant command focused on cont 
2017-08-20,i want to applaud the many protestors in boston who are speaking out against bigotry and hate our country will soon come together as one  our great country has been divided for decades sometimes you need protest in order to heal amp we will heal amp be stronger than ever before  our great country has been divided for decades sometimes you need protest in order to heel amp we will heel amp be stronger than ever before  great job by all law enforcement officers and boston mayor  looks like many anti police agitators in boston police are looking tough and smart thank you  steve bannon will be a tough and smart new voice at even better than ever before fake news needs the competition 
2017-08-21,thank you the very dishonest fake news media is out of control  jerry falwell of liberty university was fantastic on the fake news should listen to what he had to say thanks jerry  thoughts amp prayers are w our sailors aboard the where search amp rescue efforts are underway  heading back to washington after working hard and watching some of the worst and most dishonest fake news reporting i have ever seen 
2017-08-22,was with great people last night in fort myer virginia the future of our country is strong  address to the nationfull video amp transcript  thank you to the men and women of fort myer and every member of the u s military at home and abroad  join me live from fort myer in arlington virginia 
2017-08-23,if republican senate doesnt get rid of the filibuster rule amp go to a simple majority which the dems would do they are just wasting time  last night in phoenix i read the things from my statements on charlottesville that the fake news media didnt cover fairly people got it  phoenix crowd last night was amazing a packed house i love the great state of arizona not a fan of jeff flake weak on crime amp border  make america great again    not only does the media give a platform to hate groups but the media turns a blind eye to the gang violence on our streets  thank you arizona beautiful turnout of in phoenix tonight full coverage of rally via my facebook at  thank you to all of the great men and women at the u s customs and border protection facility in yuma arizona amp around the united states  we will push onward to victory w hope in our hearts courage in our souls amp everlasting pride in each amp every one of you god bless america  see you at p m tonight phoenix arizona  we pray for our fallen heroes who died while serving our country in the aboard the and their families 
2017-08-24,the only problem i have with mitch mcconnell is that after hearing repeal amp replace for years he failed that should never have happened  james clapper who famously got caught lying to congress is now an authority on donald trump will he show you his beautiful letter to me  enthusiastic dynamic and fun and the american legion v a respectful and strong too bad the dems have no one who can change tones  james clapper who famously got caught lying to congress is now an authority on donald trump will he show you his beautiful letter to me  enthusiastic dynamic and fun and the american legion v a respectful and strong to bad the dems have no one who can change tones  the fake news is now complaining about my different types of back to back speeches well there was afghanistan somber the big rally  enthusiastic dynamic and fun and the american legion v a respectful and strong to bad the dems have no one who can change tones  the fake news is now complaining about my different types of back to back speeches well their was afghanistan somber the big rally  didnt do it so now we have a big deal with dems holding them up as usual on debt ceiling approval could have been so easy now a mess  i requested that mitch m amp paul r tie the debt ceiling legislation into the popular v a bill which just passed for easy approval they  donald e ballard on behalf of the people of the united states thank you for your courageous service you inspire us all  a great honor to sign the veterans appeals improvement amp modernization act into law w  as long as we have faith in each other and confidence in our values then there is no challenge too great for us to conquer 
2017-08-25,strange statement by bob corker considering that he is constantly asking me whether or not he should run again in tennessee not happy  nick adams retaking america best things of this presidency arent reported about convinced this will be perhaps best presidency ever  few if any administrations have done more in just months than the trump a bills passed regulations killed border military isis sc  general john kelly is doing a fantastic job as chief of staff there is tremendous spirit and talent in the w h dont believe the fake news  if senate republicans dont get rid of the filibuster rule and go to a majority few bills will be passed dems control the senate  a great honor to spend time with our brave heroes at the air station yuma thank you for your service to the united states of america  a great honor to spend time with our brave heroes at the air station yuma thank you for your service to the united staes of america  as intensifies remember to  on tuesday i visited with the incredible men amp women of amp border patrol in yuma az thank you we respect amp cherish you 
2017-08-26,closely monitoring from camp david we are leaving nothing to chance city state and federal govs working great together  got your message loud and clear we have fantastic people on the ground got there long before so far so good  you are doing a great job the world is watching be safe  we will remain fully engaged w open lines of communication as makes landfall america is w you  i am pleased to inform you that i have just granted a full pardon to year old american patriot sheriff joe arpaio he kept arizona safe  at the request of the governor of texas i have signed the disaster proclamation which unleashes the full force of government help  storm turned hurricane is getting much bigger and more powerful than projected federal government is on site and ready to respond be safe  just arrived at camp david where i am monitoring the path and doings of hurricane harvey as it strengthens to a class mph winds  just arrived at camp david where i am closely watching the path and doings of hurricane harvey as it strengthens to a category be safe  i encourage everyone in the path of to heed the advice amp orders of their local and state officials  received a briefing this morning from acting secretary elaine duke and cos john kelly  i have spoken w of texas and edwards closely monitoring developments amp here to assist as needed 
2017-08-27,major rescue operations underway  going to a cabinet meeting tele conference at a m on even experts have said theyve never seen one like this  we are in the nafta worst trade deal ever made renegotiation process with mexico amp canada both being very difficultmay have to terminate  with mexico being one of the highest crime nations in the world we must have the wall mexico will pay for it through reimbursement other  wow now experts are calling a once in year flood we have an all out effort going and going well  i will also be going to a wonderful state missouri that i won by a lot in dem c m is opposed to big tax cuts republican will win s  i will be going to texas as soon as that trip can be made without causing disruption the focus must be life and safety  many people are now saying that this is the worst storm hurricane they have ever seen good news is that we have great talent on the ground  great coordination between agencies at all levels of government continuing rains and flash floods are being dealt with thousands rescued  a great book by a great guy highly recommended  wonderful coordination between federal state and local governments in the great state of texas teamwork record setting rainfall  thank you to all of the great volunteers helping out with relief in texas 
2017-08-28,historic rainfall in houston and all over texas floods are unprecedented and more rain coming spirit of the people is incredible thanks 
2017-08-29,we are not looking to fill all of those positions dont need many of them reduce size of government  leaving now for texas 
2017-08-30,will be leaving for missouri soon for a speech on tax cuts and tax reform so badly needed  after reading the false reporting and even ferocious anger in some dying magazines it makes me wonder why all i want to do is  after witnessing first hand the horror amp devastation caused by hurricane harveymy heart goes out even more so to the great people of texas  the u s has been talking to north korea and paying them extortion money for years talking is not the answer 
2017-08-31,first responders have been doing heroic work their courage amp devotion has saved countless lives they represent the very best of america  texas amp louisiana we are w you today we are w you tomorrow amp we will be w you every single day after to restore recover amp rebuild 
2017-09-01,texas is healing fast thanks to all of the great men amp women who have been working so hard but still so much to do will be back tomorrow  get things done at a record clip many big decisions to be made over the coming days and weeks america first  general john kelly is doing a great job as chief of staff i could not be happier or more impressed and this administration continues to  wow looks like james comey exonerated hillary clinton long before the investigation was over and so much more a rigged system  texas is heeling fast thanks to all of the great men amp women who have been working so hard but still so much to do will be back tomorrow  thank you to all of the incredible heroes in texas america is with you 
2017-09-02,departing for texas and louisiana with melania right now we will see you soon america is with you  on behalf of melania amp myself thank you for todays update amp great work amp  i will be going to texas and louisiana tomorrow with first lady great progress being made spending weekend working at white house  stock market up months in a row  president donald j trump proclaims september as a national day of prayer 
2017-09-03,south korea is finding as i have told them that their talk of appeasement with north korea will not work they only understand one thing  north korea is a rogue nation which has become a great threat and embarrassment to china which is trying to help but with little success  north korea has conducted a major nuclear test their words and actions continue to be very hostile and dangerous to the united states  so much spirit in la thank you to all of our hereos who saved many lives an honor to spend time w amp the  remember sunday is national prayer day by presidential proclamation  just got back to the white house from the great states of texas and louisiana where things are going well such cooperation amp coordination  the manufacturing index rose to the highest level since early and we can do much better  together we will prevail in the great state of texas we love you god bless texas amp god bless the usa  texas we are with you today we are with you tomorrow and we will be with you every single day after to restore recover and rebuild 
