        FINAL POST-CLEARING PRICES AS OF 06/16/17 10:33 PM (CST)
MTH/                 ---- DAILY ---                        PT                     -------  PRIOR  DAY  -------
STRIKE     OPEN      HIGH      LOW       LAST      SETT    CHGE  ACTUAL VOL       SETT         VOL         INT
1CE Chicago Ethanol (Platts) Calendar Spread Option -
23700      ----      ----      ----      ----     .0001    UNCH                  .0001                       1
OH NOV17 NY Harbor ULSD Option CALL
13700      ----      ----      ----      ----     .1445  +.0055                  .1390                       4
14600      ----      ----      ----      ----     .0895  +.0036                  .0859                       1
14700      ----      ----      ----      ----     .0843  +.0034                  .0809                       3
14900      ----      ----      ----      ----     .0745  +.0030                  .0715                       2
15000      ----      ----      ----      ----     .0699  +.0027                  .0672                       3
15100      ----      ----      ----      ----     .0655  +.0025                  .0630                       1
15200      ----      ----      ----      ----     .0613  +.0023                  .0590                       1
15300      ----      ----      ----      ----     .0574  +.0022                  .0552
15400      ----      ----      ----      ----     .0536  +.0020                  .0516                       1
15500      ----      ----      ----      ----     .0500  +.0019                  .0481                       4
15600      ----      ----      ----      ----     .0465  +.0016                  .0449                       1
15700      ----      ----      ----      ----     .0433  +.0015                  .0418                       4
15800      ----      ----      ----      ----     .0403  +.0014                  .0389                       8
15900      ----      ----      ----      ----     .0374  +.0012                  .0362                       3
16000      ----      ----      ----      ----     .0346  +.0010                  .0336                      11
16200      ----      ----      ----      ----     .0296  +.0008                  .0288                     102
16300      ----      ----      ----      ----     .0274  +.0007                  .0267                       5
16400      ----      ----      ----      ----     .0253  +.0005                  .0248                       1
16500      ----      ----      ----      ----     .0234  +.0004                  .0230                       5
16600      ----      ----      ----      ----     .0217  +.0003                  .0214                       1
16700      ----      ----      ----      ----     .0201  +.0003                  .0198                       2
16800      ----      ----      ----      ----     .0186  +.0002                  .0184                       8
17000      ----      ----      ----      ----     .0159  +.0001                  .0158                       6
17100      ----      ----      ----      ----     .0146    UNCH                  .0146                       1
17500      ----      ----      ----      ----     .0106    UNCH                  .0106                     200
18900      ----      ----      ----      ----     .0032  -.0002                  .0034                       2
19500      ----      ----      ----      ----     .0019  -.0002                  .0021                       1
OH DEC17 NY Harbor ULSD Option CALL
11200      ----      ----      ----      ----     .3664  +.0092                  .3572                     100
12800      ----      ----      ----      ----     .2281  +.0069                  .2212                     100
13000      ----      ----      ----      ----     .2123    ----          50       ----
13500      ----      ----      ----      ----     .1751  +.0056                  .1695                      50
13600      ----      ----      ----      ----     .1681  +.0055                  .1626                      76
13700      ----      ----      ----      ----     .1613  +.0054                  .1559                     104
13800      ----      ----      ----      ----     .1546  +.0052                  .1494                     150
13900      ----      ----      ----      ----     .1480  +.0050                  .1430                      25
14000      ----      ----      ----      ----     .1416  +.0049                  .1367
14100      ----      ----      ----      ----     .1354  +.0047                  .1307                      25
14200      ----      ----      ----      ----     .1293  +.0045                  .1248                     100
14300      ----      ----      ----      ----     .1234  +.0043                  .1191                      40
14400      ----      ----      ----      ----     .1176  +.0041                  .1135                     100
14500      ----      ----      ----      ----     .1120  +.0039                  .1081                     367
14600      ----      ----      ----      ----     .1066  +.0037                  .1029         150         548
14700      ----      ----      ----      ----     .1013  +.0035                  .0978                     302
14800      ----      ----      ----      ----     .0962  +.0034                  .0928                     380
14900      ----      ----      ----      ----     .0912  +.0032                  .0880                       4
15000      ----      ----      ----      ----     .0863  +.0030                  .0833                     222
15100      ----      ----      ----      ----     .0817  +.0029                  .0788                     451
15200      ----      ----      ----      ----     .0771  +.0026                  .0745                      49
15300      ----      ----      ----      ----     .0728  +.0024                  .0704                     321
15400      ----      ----      ----      ----     .0687  +.0023                  .0664                     213
15500      ----      ----      ----      ----     .0647  +.0021                  .0626           1         753
15600      ----      ----      ----      ----     .0609  +.0020                  .0589                     602
15700      ----      ----      ----      ----     .0573  +.0019                  .0554                     837
15800      ----      ----      ----      ----     .0539  +.0018                  .0521                     179
15900      ----      ----      ----      ----     .0506  +.0016                  .0490                     299
16000      ----      ----      ----      ----     .0475  +.0015                  .0460         295         666
16100      ----      ----      ----      ----     .0447  +.0015                  .0432                     295
16200      ----      ----      ----      ----     .0419  +.0013                  .0406                     156
16300      ----      ----      ----      ----     .0393  +.0012                  .0381                     480
16400      ----      ----      ----      ----     .0369  +.0012                  .0357           4           4
16500      ----      ----      ----      ----     .0346  +.0011                  .0335                     383
16600      ----      ----      ----      ----     .0324  +.0010                  .0314                     151
16700      ----      ----      ----      ----     .0303  +.0009                  .0294                     201
16800      ----      ----      ----      ----     .0284  +.0009                  .0275                     250
16900      ----      ----      ----      ----     .0266  +.0008                  .0258                     101
17000     .0265     .0265     .0265     .0265     .0249  +.0008           1      .0241                     857
17100      ----      ----      ----      ----     .0232  +.0007                  .0225                      71
17200      ----      ----      ----      ----     .0217  +.0007                  .0210                     353
17300      ----      ----      ----      ----     .0202  +.0006                  .0196                     150
17400      ----      ----      ----      ----     .0189  +.0006                  .0183                       1
17500      ----      ----      ----      ----     .0176  +.0006                  .0170         295        1434
17600      ----      ----      ----      ----     .0164  +.0005                  .0159                     650
17700      ----      ----      ----      ----     .0153  +.0005                  .0148                     100
18000      ----      ----      ----      ----     .0123  +.0004                  .0119                    1859
18500      ----      ----      ----      ----     .0086  +.0002                  .0084                     750
19000      ----      ----      ----      ----     .0060  +.0001                  .0059                     800
19100      ----      ----      ----      ----     .0056  +.0001                  .0055                       2
19200      ----      ----      ----      ----     .0052  +.0001                  .0051                       2
19500      ----      ----      ----      ----     .0042  +.0001                  .0041                       3
19700      ----      ----      ----      ----     .0036    UNCH                  .0036                       1
19800      ----      ----      ----      ----     .0033    UNCH                  .0033                       6
20000      ----      ----      ----      ----     .0029    UNCH                  .0029                    2354
21000      ----      ----      ----      ----     .0014    UNCH                  .0014                    1575
22000      ----      ----      ----      ----     .0007    UNCH                  .0007                     150
OH JAN18 NY Harbor ULSD Option CALL
13000      ----      ----      ----      ----     .2314  +.0057                  .2257                     100
13200      ----      ----      ----      ----     .2165  +.0054                  .2111                     200
13400      ----      ----      ----      ----     .2020  +.0050                  .1970                     200
13500      ----      ----      ----      ----     .1949  +.0048                  .1901                     200
13700      ----      ----      ----      ----     .1812  +.0046                  .1766                       4
13900      ----      ----      ----      ----     .1679  +.0043                  .1636                     100
14500      ----      ----      ----      ----     .1308  +.0033                  .1275                      12
14700      ----      ----      ----      ----     .1195  +.0029                  .1166                       1
14900      ----      ----      ----      ----     .1090  +.0025                  .1065                       1
15000      ----      ----      ----      ----     .1040  +.0023                  .1017                     203
15100      ----      ----      ----      ----     .0992  +.0021                  .0971                       2
15200      ----      ----      ----      ----     .0946  +.0020                  .0926                       4
15300      ----      ----      ----      ----     .0901  +.0017                  .0884                       2
15400      ----      ----      ----      ----     .0859  +.0017                  .0842                       6
15500      ----      ----      ----      ----     .0817  +.0014                  .0803           2           8
15600      ----      ----      ----      ----     .0778  +.0013                  .0765                      13
15700      ----      ----      ----      ----     .0741  +.0012                  .0729                       3
15800      ----      ----      ----      ----     .0705  +.0011                  .0694                       9
15900      ----      ----      ----      ----     .0670  +.0009                  .0661                       1
16000      ----      ----      ----      ----     .0637  +.0008         150      .0629                      24
16100      ----      ----      ----      ----     .0605  +.0007                  .0598                      12
16200      ----      ----      ----      ----     .0574  +.0005                  .0569                      12
16300      ----      ----      ----      ----     .0545  +.0005                  .0540                       8
16500      ----      ----      ----      ----     .0490  +.0003         150      .0487                      14
16600      ----      ----      ----      ----     .0465  +.0003                  .0462                       3
16800      ----      ----      ----      ----     .0416    UNCH                  .0416                      12
16900      ----      ----      ----      ----     .0394    UNCH                  .0394                       1
17000      ----      ----      ----      ----     .0373    UNCH                  .0373                       9
17100      ----      ----      ----      ----     .0352  -.0002                  .0354                       7
17200      ----      ----      ----      ----     .0333  -.0002                  .0335                       3
17300      ----      ----      ----      ----     .0315  -.0003                  .0318                       2
17400      ----      ----      ----      ----     .0298  -.0003                  .0301                       1
17500      ----      ----      ----      ----     .0282  -.0003                  .0285                       2
18000      ----      ----      ----      ----     .0213  -.0004                  .0217                       1
19000      ----      ----      ----      ----     .0119  -.0005                  .0124                      10
20000      ----      ----      ----      ----     .0066  -.0004                  .0070                     100
22500      ----      ----      ----      ----     .0014  -.0002                  .0016                     100
OH FEB18 NY Harbor ULSD Option CALL
13700      ----      ----      ----      ----     .1931  +.0040                  .1891                       4
14500      ----      ----      ----      ----     .1440  +.0025                  .1415                       2
14800      ----      ----      ----      ----     .1280  +.0021                  .1259                       5
14900      ----      ----      ----      ----     .1229  +.0019                  .1210           1           2
15000      ----      ----      ----      ----     .1180  +.0019                  .1161                       2
15100      ----      ----      ----      ----     .1132  +.0017                  .1115                       1
15200      ----      ----      ----      ----     .1085  +.0016                  .1069                       2
15300      ----      ----      ----      ----     .1039  +.0014                  .1025                       6
15400      ----      ----      ----      ----     .0995  +.0013                  .0982                       4
15500      ----      ----      ----      ----     .0952  +.0011                  .0941           2           6
15600      ----      ----      ----      ----     .0911  +.0010                  .0901                      14
15700      ----      ----      ----      ----     .0871  +.0008                  .0863                       6
15800      ----      ----      ----      ----     .0833  +.0007                  .0826                      10
15900      ----      ----      ----      ----     .0796  +.0006                  .0790                       8
16000      ----      ----      ----      ----     .0761  +.0006                  .0755                      24
16100      ----      ----      ----      ----     .0726  +.0004                  .0722                       3
16200      ----      ----      ----      ----     .0693  +.0003                  .0690                      23
16300      ----      ----      ----      ----     .0661  +.0002                  .0659                       9
16400      ----      ----      ----      ----     .0631  +.0002                  .0629                       4
16500      ----      ----      ----      ----     .0601    UNCH                  .0601                       7
16600      ----      ----      ----      ----     .0573    UNCH                  .0573                       5
16700      ----      ----      ----      ----     .0546  -.0001                  .0547                       1
16800      ----      ----      ----      ----     .0521  -.0001                  .0522                      11
16900      ----      ----      ----      ----     .0496  -.0002                  .0498                      16
17000      ----      ----      ----      ----     .0472  -.0003                  .0475                      10
17100      ----      ----      ----      ----     .0450  -.0002                  .0452                       7
17300      ----      ----      ----      ----     .0407  -.0004                  .0411                       4
17500      ----      ----      ----      ----     .0368  -.0005                  .0373                     200
17700      ----      ----      ----      ----     .0333  -.0005                  .0338                       1
18000      ----      ----      ----      ----     .0285  -.0006                  .0291                      32
18600      ----      ----      ----      ----     .0208  -.0006                  .0214                       1
19000      ----      ----      ----      ----     .0167  -.0007                  .0174                      10
19500      ----      ----      ----      ----     .0127  -.0007                  .0134                       2
20000      ----      ----      ----      ----     .0097  -.0006                  .0103                     100
22500      ----      ----      ----      ----     .0024  -.0002                  .0026                     100
OH MAR18 NY Harbor ULSD Option CALL
13700      ----      ----      ----      ----     .2041  +.0040                  .2001                       4
14500      ----      ----      ----      ----     .1548  +.0028                  .1520                       2
14800      ----      ----      ----      ----     .1385  +.0024                  .1361           1           1
15000      ----      ----      ----      ----     .1283  +.0022                  .1261           1           6
15100      ----      ----      ----      ----     .1234  +.0021                  .1213                     153
15200      ----      ----      ----      ----     .1186  +.0019                  .1167                     105
15300      ----      ----      ----      ----     .1140  +.0018                  .1122                       5
15400      ----      ----      ----      ----     .1095  +.0017                  .1078                       4
15500      ----      ----      ----      ----     .1051  +.0016                  .1035           1         259
15600      ----      ----      ----      ----     .1008  +.0015                  .0993                      14
15700      ----      ----      ----      ----     .0967  +.0014                  .0953                     171
15800      ----      ----      ----      ----     .0926  +.0012                  .0914                       8
15900      ----      ----      ----      ----     .0887  +.0011                  .0876                       7
16000      ----      ----      ----      ----     .0850  +.0011                  .0839                     220
16100      ----      ----      ----      ----     .0813  +.0010                  .0803                     174
16200      ----      ----      ----      ----     .0777  +.0009                  .0768                      13
16300      ----      ----      ----      ----     .0743  +.0008                  .0735                       9
16500      ----      ----      ----      ----     .0678  +.0007                  .0671                       6
16600      ----      ----      ----      ----     .0647  +.0006                  .0641                       4
16700      ----      ----      ----      ----     .0617  +.0005                  .0612                       1
16800      ----      ----      ----      ----     .0588  +.0004                  .0584                      11
16900      ----      ----      ----      ----     .0561  +.0004                  .0557                       3
17000      ----      ----      ----      ----     .0534  +.0004                  .0530                       7
17100      ----      ----      ----      ----     .0508  +.0003                  .0505                       8
17200      ----      ----      ----      ----     .0483  +.0002                  .0481                       1
17400      ----      ----      ----      ----     .0436  +.0001                  .0435                       1
17500      ----      ----      ----      ----     .0414    UNCH                  .0414                     151
17600      ----      ----      ----      ----     .0394  -.0001                  .0395                       1
17900      ----      ----      ----      ----     .0340  -.0002                  .0342                       1
18000      ----      ----      ----      ----     .0324  -.0002                  .0326                      99
18100      ----      ----      ----      ----     .0308  -.0003                  .0311                       1
19100      ----      ----      ----      ----     .0186  -.0005                  .0191                       2
19500      ----      ----      ----      ----     .0152  -.0004                  .0156                       1
OH APR18 NY Harbor ULSD Option CALL
14900      ----      ----      ----      ----     .1368  +.0012                  .1356           1           2
15000      ----      ----      ----      ----     .1319  +.0011                  .1308                       1
15100      ----      ----      ----      ----     .1271  +.0010                  .1261                       1
15200      ----      ----      ----      ----     .1224  +.0009                  .1215                       3
15300      ----      ----      ----      ----     .1178  +.0008                  .1170                       2
15400      ----      ----      ----      ----     .1133  +.0007                  .1126                       2
15500      ----      ----      ----      ----     .1090  +.0006                  .1084           1           6
15600      ----      ----      ----      ----     .1048  +.0005                  .1043                      12
15700      ----      ----      ----      ----     .1007  +.0004                  .1003                       2
15800      ----      ----      ----      ----     .0967  +.0003                  .0964                      10
15900      ----      ----      ----      ----     .0929  +.0002                  .0927                       5
16000      ----      ----      ----      ----     .0892  +.0002                  .0890                      16
16100      ----      ----      ----      ----     .0856  +.0001                  .0855                      11
16200      ----      ----      ----      ----     .0821    UNCH                  .0821                      10
16300      ----      ----      ----      ----     .0787  -.0001                  .0788                       6
16400      ----      ----      ----      ----     .0754  -.0001                  .0755                       1
16500      ----      ----      ----      ----     .0722  -.0002                  .0724                       9
16700      ----      ----      ----      ----     .0662  -.0003                  .0665                       1
16800      ----      ----      ----      ----     .0633  -.0004                  .0637                      44
17000      ----      ----      ----      ----     .0578  -.0004                  .0582                       7
17100      ----      ----      ----      ----     .0551  -.0005                  .0556                       6
17300      ----      ----      ----      ----     .0501  -.0005                  .0506                       3
17600      ----      ----      ----      ----     .0433  -.0007                  .0440                       1
18000      ----      ----      ----      ----     .0358  -.0008                  .0366                       3
18600      ----      ----      ----      ----     .0270  -.0008                  .0278                       1
18700      ----      ----      ----      ----     .0257  -.0009                  .0266                       1
19700      ----      ----      ----      ----     .0158  -.0008                  .0166                       1
OH MAY18 NY Harbor ULSD Option CALL
15000      ----      ----      ----      ----     .1383  +.0006                  .1377                       2
15200      ----      ----      ----      ----     .1288  +.0005                  .1283                       2
15300      ----      ----      ----      ----     .1242  +.0003                  .1239                       1
15400      ----      ----      ----      ----     .1197  +.0002                  .1195                       2
15500      ----      ----      ----      ----     .1154  +.0001                  .1153                       1
15600      ----      ----      ----      ----     .1112  +.0001                  .1111                       9
15700      ----      ----      ----      ----     .1071    UNCH                  .1071                       1
15800      ----      ----      ----      ----     .1031  -.0002                  .1033                       1
15900      ----      ----      ----      ----     .0993  -.0002                  .0995                       6
16100      ----      ----      ----      ----     .0920  -.0003                  .0923                       3
16200      ----      ----      ----      ----     .0885  -.0004                  .0889                      11
16400      ----      ----      ----      ----     .0818  -.0006                  .0824                       1
16500      ----      ----      ----      ----     .0786  -.0006                  .0792                       1
16800      ----      ----      ----      ----     .0697  -.0008                  .0705                       7
17000      ----      ----      ----      ----     .0643  -.0009                  .0652                       5
17200      ----      ----      ----      ----     .0593  -.0009                  .0602                       1
17600      ----      ----      ----      ----     .0502  -.0010                  .0512                       1
18000      ----      ----      ----      ----     .0424  -.0011                  .0435                       2
18200      ----      ----      ----      ----     .0389  -.0012                  .0401                       1
18700      ----      ----      ----      ----     .0314  -.0011                  .0325                       1
OH JUN18 NY Harbor ULSD Option CALL
15000      ----      ----      ----      ----     .1455  +.0033                  .1422                     200
15400      ----      ----      ----      ----     .1272  +.0029                  .1243                     150
15500      ----      ----      ----      ----     .1229  +.0028                  .1201                     401
15600      ----      ----      ----      ----     .1187  +.0027                  .1160                       9
15700      ----      ----      ----      ----     .1146  +.0027                  .1119                     200
15800      ----      ----      ----      ----     .1106  +.0026                  .1080                     151
15900      ----      ----      ----      ----     .1067  +.0025                  .1042                      56
16000      ----      ----      ----      ----     .1028  +.0024                  .1004                      50
16100      ----      ----      ----      ----     .0991  +.0024                  .0967                     102
16200      ----      ----      ----      ----     .0954  +.0023                  .0931                       6
16400      ----      ----      ----      ----     .0883  +.0021                  .0862                      32
16500      ----      ----      ----      ----     .0849  +.0020                  .0829                       1
16900      ----      ----      ----      ----     .0725  +.0017                  .0708                     150
17100      ----      ----      ----      ----     .0670  +.0015                  .0655                      50
17200      ----      ----      ----      ----     .0643  +.0014                  .0629                     100
17500      ----      ----      ----      ----     .0569  +.0011                  .0558         500         800
18000      ----      ----      ----      ----     .0464  +.0008                  .0456                       1
18400      ----      ----      ----      ----     .0396  +.0007                  .0389                       1
20000      ----      ----      ----      ----     .0208  +.0003                  .0205                     560
OH JLY18 NY Harbor ULSD Option CALL
15100      ----      ----      ----      ----     .1492  +.0041                  .1451                       1
16600      ----      ----      ----      ----     .0888  +.0027                  .0861                       1
18000      ----      ----      ----      ----     .0527  +.0016                  .0511                       1
18500      ----      ----      ----      ----     .0436  +.0014                  .0422                       1
OH AUG18 NY Harbor ULSD Option CALL
16700      ----      ----      ----      ----     .0939  +.0034                  .0905                       1
18700      ----      ----      ----      ----     .0458  +.0019                  .0439                       1
OH SEP18 NY Harbor ULSD Option CALL
16000      ----      ----      ----      ----     .1257  +.0052                  .1205                     100
16800      ----      ----      ----      ----     .0971  +.0045                  .0926                       2
18500      ----      ----      ----      ----     .0537  +.0030                  .0507                       1
19000      ----      ----      ----      ----     .0449  +.0026                  .0423                       1
OH OCT18 NY Harbor ULSD Option CALL
16900      ----      ----      ----      ----     .1011  +.0052                  .0959                       1
18500      ----      ----      ----      ----     .0596  +.0039                  .0557                       1
19200      ----      ----      ----      ----     .0469  +.0033                  .0436                       1
OH DEC18 NY Harbor ULSD Option CALL
20000      ----      ----      ----      ----     .0431  +.0038                  .0393                     100
TOTAL                                                            ACTUAL VOL                 VOLUME    OPEN INT
TOTAL                                                                   683                   1766       42542
OH JLY17 NY Harbor ULSD Option PUT
10000      ----      ----      ----      ----     .0001    UNCH                  .0001                      22
11500      ----      ----      ----      ----     .0001    UNCH                  .0001                       1
12900      ----      ----      ----      ----     .0003  -.0005                  .0008                     101
13000      ----      ----      ----      ----     .0004  -.0007                  .0011                     367
13300      ----      ----      ----      ----     .0013  -.0017                  .0030                       4
13500      ----      ----     .0045A    .0045A    .0027  -.0027         175      .0054                     634
13600     .0035     .0035     .0035     .0035     .0037  -.0035           1      .0072                       4
13800      ----      ----     .0095A    .0095A    .0070  -.0052                  .0122                       1
13900      ----      ----     .0117A    .0117A    .0094  -.0061                  .0155                       1
14000      ----      ----     .0144A    .0144A    .0123  -.0071                  .0194                     565
14100      ----      ----     .0175A    .0175A    .0159  -.0080                  .0239                      35
14200      ----      ----     .0212A    .0216B    .0202  -.0088                  .0290                      31
14300     .0255     .0255     .0255     .0255     .0251  -.0096           3      .0347                       5
14400      ----      ----     .0305A    .0320A    .0308  -.0103                  .0411                      12
14500      ----      ----     .0365A    .0381A    .0371  -.0109                  .0480                     566
14700      ----      ----     .0495A    .0535B    .0515  -.0118                  .0633                     104
14800      ----      ----     .0570A    .0614A    .0595  -.0121                  .0716                       2
14900      ----      ----     .0645A    .0695A    .0679  -.0123                  .0802                      96
15000      ----      ----     .0730A    .0775A    .0767  -.0124                  .0891                     802
15100      ----      ----      ----      ----     .0857  -.0125                  .0982                      53
15200      ----      ----      ----      ----     .0950  -.0125                  .1075                      66
15300      ----      ----      ----      ----     .1044  -.0126                  .1170                      22
15400      ----      ----      ----      ----     .1140  -.0126                  .1266                      46
15500      ----      ----      ----      ----     .1237  -.0126                  .1363                     472
15600      ----      ----      ----      ----     .1335  -.0125                  .1460                      75
15700      ----      ----      ----      ----     .1434  -.0125                  .1559                       1
15800     .1505     .1510     .1505     .1510     .1532  -.0125           3      .1657                      11
15900      ----      ----      ----      ----     .1632  -.0124                  .1756                      52
16000      ----      ----      ----      ----     .1731  -.0125                  .1856                     101
16100      ----      ----      ----      ----     .1831  -.0124                  .1955                      55
16200      ----      ----      ----      ----     .1930  -.0125                  .2055                      50
16300      ----      ----      ----      ----     .2030  -.0124                  .2154                       2
16500      ----      ----      ----      ----     .2230  -.0124                  .2354
17000      ----      ----      ----      ----     .2730  -.0124                  .2854
17900      ----      ----      ----      ----     .3630  -.0124                  .3754                       4
9900       ----      ----      ----      ----     .0001    UNCH                  .0001                       2
OH AUG17 NY Harbor ULSD Option PUT
10000      ----      ----      ----      ----     .0001    UNCH                  .0001                      20
11500      ----      ----      ----      ----     .0005  -.0004                  .0009                       5
12500      ----      ----      ----      ----     .0036  -.0014                  .0050                      50
12800      ----      ----      ----      ----     .0058  -.0021                  .0079                       3
12900      ----      ----      ----      ----     .0068  -.0023                  .0091                       2
13000      ----      ----     .0086A    .0086A    .0079  -.0026                  .0105           2          72
13100      ----      ----     .0100A    .0100A    .0091  -.0029                  .0120                       8
13300      ----      ----     .0117A    .0117A    .0121  -.0036                  .0157                      25
13500      ----      ----     .0165A    .0165A    .0159  -.0043          50      .0202           1         678
13800      ----      ----     .0240A    .0240A    .0234  -.0055                  .0289                       2
14000      ----      ----     .0305A    .0305A    .0298  -.0064         100      .0362         100         678
14200      ----      ----     .0385A    .0385A    .0375  -.0074                  .0449                     201
14300      ----      ----     .0430A    .0430A    .0419  -.0080                  .0499                      25
14400      ----      ----     .0475A    .0481B    .0467  -.0085                  .0552                       9
14500      ----      ----     .0530A    .0536B    .0520  -.0090                  .0610                     374
14600      ----      ----     .0585A    .0596B    .0576  -.0095                  .0671                     314
14800      ----      ----      ----      ----     .0701  -.0102                  .0803                       1
15000      ----      ----     .0869A    .0869A    .0840  -.0107                  .0947                     354
15200      ----      ----     .0981A    .0981A    .0992  -.0111                  .1103                      25
15300      ----      ----     .1093A    .1093A    .1073  -.0113                  .1186                       1
15500      ----      ----     .1253A    .1253A    .1241  -.0116                  .1357                     201
15600      ----      ----     .1352A    .1352A    .1328  -.0117                  .1445                       6
15900      ----      ----      ----      ----     .1599  -.0119                  .1718                       1
16500      ----      ----      ----      ----     .2171  -.0121                  .2292                       7
17500      ----      ----      ----      ----     .3160  -.0121                  .3281                       5
9900       ----      ----      ----      ----     .0001    UNCH                  .0001                       2
OH SEP17 NY Harbor ULSD Option PUT
11500      ----      ----      ----      ----     .0025  -.0007                  .0032                       1
12500      ----      ----      ----      ----     .0092  -.0018                  .0110                       2
13000      ----      ----      ----      ----     .0161  -.0028                  .0189                     207
13500      ----      ----      ----      ----     .0270  -.0041                  .0311                     203
13600      ----      ----      ----      ----     .0298  -.0043                  .0341                       3
14000      ----      ----      ----      ----     .0429  -.0056                  .0485         200         605
14200      ----      ----      ----      ----     .0510  -.0061                  .0571                       2
14400      ----      ----      ----      ----     .0601  -.0067                  .0668                       2
14500      ----      ----      ----      ----     .0650  -.0070                  .0720                     306
14600      ----      ----      ----      ----     .0702  -.0073                  .0775                      25
15000      ----      ----      ----      ----     .0936  -.0085                  .1021                     110
15200      ----      ----      ----      ----     .1069  -.0091                  .1160                     319
15500      ----      ----      ----      ----     .1286  -.0097                  .1383                     157
15800      ----      ----      ----      ----     .1524  -.0102                  .1626                       6
16300      ----      ----      ----      ----     .1955  -.0108                  .2063                       1
16600      ----      ----      ----      ----     .2227  -.0110                  .2337                       1
17000      ----      ----      ----      ----     .2602  -.0112                  .2714                       5
9900       ----      ----      ----      ----     .0002    UNCH                  .0002                       2
OH OCT17 NY Harbor ULSD Option PUT
11500      ----      ----      ----      ----     .0044  -.0004                  .0048                       4
12000      ----      ----      ----      ----     .0080  -.0008                  .0088                      18
12500      ----      ----      ----      ----     .0137  -.0016         225      .0153                     145
13000      ----      ----      ----      ----     .0223  -.0028                  .0251                      28
13500      ----      ----      ----      ----     .0344  -.0044                  .0388                     300
14000      ----      ----      ----      ----     .0510  -.0062                  .0572                      28
14500      ----      ----      ----      ----     .0726  -.0082         225      .0808                     100
14600      ----      ----      ----      ----     .0777  -.0084                  .0861           1           1
14700      ----      ----      ----      ----     .0830  -.0086                  .0916                      50
14800      ----      ----      ----      ----     .0885  -.0089                  .0974                       1
15200      ----      ----      ----      ----     .1128  -.0097                  .1225                      76
15500      ----      ----      ----      ----     .1331  -.0102                  .1433                      25
16500      ----      ----      ----      ----     .2118  -.0111                  .2229                       5
16700      ----      ----      ----      ----     .2292  -.0111                  .2403                      25
16800      ----      ----      ----      ----     .2380  -.0112                  .2492                      25
17000      ----      ----      ----      ----     .2559  -.0112                  .2671                       5
17300      ----      ----      ----      ----     .2833  -.0113                  .2946                       1
17500      ----      ----      ----      ----     .3020  -.0113                  .3133
9900       ----      ----      ----      ----     .0004    UNCH                  .0004                       2
OH NOV17 NY Harbor ULSD Option PUT
11500      ----      ----      ----      ----     .0095  -.0017                  .0112                       1
14000      ----      ----      ----      ----     .0594  -.0059                  .0653                       1
14300      ----      ----      ----      ----     .0709  -.0065                  .0774                     160
14700      ----      ----      ----      ----     .0888  -.0074                  .0962                       2
14800      ----      ----      ----      ----     .0938  -.0076                  .1014                       3
14900      ----      ----      ----      ----     .0989  -.0079                  .1068                       1
15000      ----      ----      ----      ----     .1043  -.0081                  .1124                       2
15300      ----      ----      ----      ----     .1216  -.0087                  .1303
15500      ----      ----      ----      ----     .1342  -.0090                  .1432                       1
16400      ----      ----      ----      ----     .1992  -.0104                  .2096                       2
16500      ----      ----      ----      ----     .2073  -.0105                  .2178
16800      ----      ----      ----      ----     .2324  -.0106                  .2430                       1
17500      ----      ----      ----      ----     .2942  -.0109                  .3051                       6
18000      ----      ----      ----      ----     .3405  -.0110                  .3515                       7
OH DEC17 NY Harbor ULSD Option PUT
10000      ----      ----      ----      ----     .0035  -.0006                  .0041                     250
11500      ----      ----      ----      ----     .0141  -.0016                  .0157                       1
13500      ----      ----      ----      ----     .0491  -.0050                  .0541                     150
14000      ----      ----      ----      ----     .0654  -.0057                  .0711                    1852
14500      ----      ----      ----      ----     .0856  -.0067                  .0923                    1430
14600      ----      ----      ----      ----     .0901  -.0069                  .0970                      10
14700      ----      ----      ----      ----     .0948  -.0071                  .1019                       5
14800      ----      ----      ----      ----     .0996  -.0072                  .1068                      12
14900      ----      ----      ----      ----     .1045  -.0075                  .1120                       4
15000      ----      ----      ----      ----     .1096  -.0077                  .1173                     265
15100      ----      ----      ----      ----     .1149  -.0078                  .1227                       1
15200      ----      ----      ----      ----     .1203  -.0081                  .1284                      48
15300      ----      ----      ----      ----     .1260  -.0082                  .1342                      20
15400      ----      ----      ----      ----     .1318  -.0084                  .1402           2          13
15500      ----      ----      ----      ----     .1378  -.0085                  .1463                     332
15600      ----      ----      ----      ----     .1440  -.0086                  .1526                     251
15700      ----      ----      ----      ----     .1503  -.0088                  .1591                      98
