,name,symbol,date,open,high,low,settle,volume
8812,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-11,0.7616,0.762,0.7576,0.75885,105179
8813,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-12,0.7589,0.75985,0.75725,0.75785,105401
8814,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-13,0.7581,0.75815,0.75335,0.75375,79661
8815,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-16,0.75615,0.75785,0.75445,0.75625,81565
8816,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-17,0.75655,0.7566,0.7529,0.7556,80816
8817,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-18,0.75565,0.75705,0.7522,0.7531,70504
8818,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-19,0.75345,0.7562,0.7524,0.75545,75989
8819,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-20,0.75495,0.7554,0.75285,0.75395,65817
8820,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-23,0.7545,0.7553,0.7524,0.755,57897
8821,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-24,0.755,0.75665,0.7542,0.7564,65054
8822,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-25,0.7565,0.7565,0.75345,0.7552,67748
8823,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-26,0.7547,0.75675,0.75405,0.75495,58489
8824,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-27,0.7546,0.75765,0.7539,0.7558,71964
8825,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-09-30,0.7564,0.757,0.75495,0.7563,63569
8826,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-01,0.75605,0.7578,0.7532,0.75755,110577
8827,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-02,0.75695,0.758,0.7509,0.7516,112453
8828,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-03,0.7509999999999999,0.7519,0.7498,0.75085,90905
8829,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-04,0.75045,0.7525,0.7502,0.7509999999999999,75063
8830,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-07,0.7511,0.75285,0.7506,0.75175,53393
8831,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-08,0.7517,0.753,0.7502,0.75125,76621
8832,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-09,0.7509999999999999,0.75255,0.7501,0.75055,57867
8833,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-10,0.75025,0.75405,0.74965,0.75245,91916
8834,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-11,0.75275,0.7596,0.7522,0.75885,136175
8835,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-14,0.7581,0.75835,0.7556,0.75615,54110
8836,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-15,0.7562,0.7581,0.7556,0.75765,67276
8837,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-16,0.75775,0.7588,0.7547,0.7583,82048
8838,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-17,0.75775,0.76195,0.75725,0.76155,93342
8839,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-18,0.76165,0.76255,0.7609999999999999,0.7624,61809
8840,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-21,0.76195,0.76475,0.7614,0.7645,69833
8841,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-22,0.76425,0.7654,0.76235,0.7638,88096
8842,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-23,0.76405,0.7655,0.7631,0.765,55688
8843,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-24,0.7654,0.76635,0.76405,0.7653,67930
8844,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-25,0.76535,0.7662,0.76495,0.7659,53808
8845,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-28,0.76605,0.76655,0.76485,0.7662,57921
8846,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-29,0.7663,0.76695,0.76355,0.7642,70538
8847,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-30,0.76425,0.76505,0.7572,0.75885,144785
8848,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-10-31,0.7598,0.76135,0.75895,0.75975,92262
8849,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-11-01,0.75975,0.7611,0.7578,0.7607,75817
8850,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-11-04,0.76095,0.7616,0.7599,0.76055,49999
8851,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-11-05,0.76015,0.76245,0.75885,0.76005,62178
8852,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-11-06,0.7604,0.7606,0.758,0.75855,54978
8853,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-11-07,0.75845,0.75995,0.75775,0.75865,70988
8854,CME Canadian Dollar CAD Futures #1 (CD1),CD,2019-11-08,0.75915,0.7592,0.75545,0.7559999999999999,82302
9327,CME Euro FX Futures #1 (EC1),EC,2015-11-16,1.1744,1.1766,1.1682,1.1685,174214
9328,CME Euro FX Futures #1 (EC1),EC,2015-11-17,1.1691,1.1699,1.1638,1.1656,183883
9329,CME Euro FX Futures #1 (EC1),EC,2015-11-18,1.1652,1.17,1.1624,1.1654,195198
9330,CME Euro FX Futures #1 (EC1),EC,2015-11-19,1.1740000000000002,1.1771,1.1740000000000002,1.1740000000000002,243618
9331,CME Euro FX Futures #1 (EC1),EC,2015-11-20,1.1735,1.1741,1.1648,1.166,215491
9332,CME Euro FX Futures #1 (EC1),EC,2015-11-23,1.1648,1.1664,1.16,1.1631,206852
9333,CME Euro FX Futures #1 (EC1),EC,2015-11-24,1.1640000000000001,1.1681,1.1626,1.1663,191032
9334,CME Euro FX Futures #1 (EC1),EC,2015-11-25,1.1623,1.1697,1.1572,1.1623,491876
9335,CME Euro FX Futures #1 (EC1),EC,2015-11-27,1.1606,1.1645,1.1574,1.1606,159008
9336,CME Euro FX Futures #1 (EC1),EC,2015-11-30,1.1596,1.1602,1.1564,1.158,178285
9337,CME Euro FX Futures #1 (EC1),EC,2015-12-01,1.1576,1.1644,1.157,1.1638,214744
9338,CME Euro FX Futures #1 (EC1),EC,2015-12-02,1.1623,1.1638,1.1557,1.1623,257186
9339,CME Euro FX Futures #1 (EC1),EC,2015-12-03,1.1978,1.1988,1.1494,1.1978,731049
9340,CME Euro FX Futures #1 (EC1),EC,2015-12-04,1.1879,1.1963,1.1841,1.1879,431745
9341,CME Euro FX Futures #1 (EC1),EC,2015-12-07,1.1879,1.1893,1.1801,1.1851,225682
9342,CME Euro FX Futures #1 (EC1),EC,2015-12-08,1.1893,1.1908,1.1836,1.1893,222018
9343,CME Euro FX Futures #1 (EC1),EC,2015-12-09,1.2031,1.2048,1.1884,1.2031,442223
9344,CME Euro FX Futures #1 (EC1),EC,2015-12-10,1.2025,1.2026,1.1932,1.1943,251760
9345,CME Euro FX Futures #1 (EC1),EC,2015-12-11,1.1948,1.2038,1.1932,1.1998,278958
9346,CME Euro FX Futures #1 (EC1),EC,2015-12-14,1.1979,1.2055,1.1951,1.2005,219917
9347,CME Euro FX Futures #1 (EC1),EC,2015-12-15,1.1924,1.2066,1.1911,1.1924,218481
9348,CME Euro FX Futures #1 (EC1),EC,2015-12-16,1.1986,1.2018,1.1893,1.1986,288263
9349,CME Euro FX Futures #1 (EC1),EC,2015-12-17,1.1808,1.1808,1.1806,1.1808,218575
9350,CME Euro FX Futures #1 (EC1),EC,2015-12-18,1.1869,1.1874,1.1808,1.1869,187536
9351,CME Euro FX Futures #1 (EC1),EC,2015-12-21,1.1865,1.1943,1.1852,1.193,133311
9352,CME Euro FX Futures #1 (EC1),EC,2015-12-22,1.1916,1.1989,1.1906,1.1957,135207
9353,CME Euro FX Futures #1 (EC1),EC,2015-12-23,1.1914,1.1914,1.1871,1.1914,118487
9354,CME Euro FX Futures #1 (EC1),EC,2015-12-24,1.1954,1.1959,1.1954,1.1954,51301
9355,CME Euro FX Futures #1 (EC1),EC,2015-12-28,1.1964,1.1994,1.1956,1.1977,69248
9356,CME Euro FX Futures #1 (EC1),EC,2015-12-29,1.1939,1.1992,1.1899,1.1939,110011
9357,CME Euro FX Futures #1 (EC1),EC,2015-12-30,1.1923,1.1942,1.19,1.1922,96429
9358,CME Euro FX Futures #1 (EC1),EC,2015-12-31,1.1926,1.1936,1.1849,1.1864,82397
9359,CME Euro FX Futures #1 (EC1),EC,2016-01-04,1.1862,1.1944,1.1777,1.1824,252792
9360,CME Euro FX Futures #1 (EC1),EC,2016-01-05,1.1827,1.1835,1.1706,1.1741,184675
9361,CME Euro FX Futures #1 (EC1),EC,2016-01-06,1.1784,1.1796,1.171,1.1784,184965
9362,CME Euro FX Futures #1 (EC1),EC,2016-01-07,1.1774,1.1937,1.1766,1.193,286578
9363,CME Euro FX Futures #1 (EC1),EC,2016-01-08,1.1919,1.1923,1.179,1.1898,288664
9364,CME Euro FX Futures #1 (EC1),EC,2016-01-11,1.1938,1.19655,1.1843,1.18675,162860
9365,CME Euro FX Futures #1 (EC1),EC,2016-01-12,1.18565,1.18955,1.18145,1.18495,161595
9366,CME Euro FX Futures #1 (EC1),EC,2016-01-13,1.1872,1.1881,1.1799,1.1872,176581
9367,CME Euro FX Futures #1 (EC1),EC,2016-01-14,1.1856,1.19375,1.1828,1.1856,223163
9368,CME Euro FX Futures #1 (EC1),EC,2016-01-15,1.1858,1.19785,1.1848,1.19025,529053
9369,CME Euro FX Futures #1 (EC1),EC,2016-01-19,1.1908,1.1932,1.18525,1.19175,438811
9370,CME Euro FX Futures #1 (EC1),EC,2016-01-20,1.19065,1.1969,1.18695,1.1884,200060
9371,CME Euro FX Futures #1 (EC1),EC,2016-01-21,1.1882,1.19135,1.1767,1.18685,305310
9372,CME Euro FX Futures #1 (EC1),EC,2016-01-22,1.17815,1.17815,1.1779,1.17815,175519
9373,CME Euro FX Futures #1 (EC1),EC,2016-01-25,1.17855,1.1868,1.1779,1.1827,106256
9374,CME Euro FX Futures #1 (EC1),EC,2016-01-26,1.18405,1.1865,1.1809,1.1843,152495
9375,CME Euro FX Futures #1 (EC1),EC,2016-01-27,1.18955,1.1908,1.1841,1.18955,190917
9376,CME Euro FX Futures #1 (EC1),EC,2016-01-28,1.18925,1.1958,1.1859,1.1945,190517
9377,CME Euro FX Futures #1 (EC1),EC,2016-01-29,1.19275,1.1938,1.1799,1.18165,275468
9378,CME Euro FX Futures #1 (EC1),EC,2016-02-01,1.1819,1.19025,1.1803,1.18815,163233
9379,CME Euro FX Futures #1 (EC1),EC,2016-02-02,1.1876,1.1929,1.18745,1.1905,151625
9380,CME Euro FX Futures #1 (EC1),EC,2016-02-03,1.19135,1.21345,1.1892,1.2081,336502
9381,CME Euro FX Futures #1 (EC1),EC,2016-02-04,1.22,1.2228,1.20575,1.22,303842
9382,CME Euro FX Futures #1 (EC1),EC,2016-02-05,1.21325,1.2253,1.20965,1.21325,278329
9383,CME Euro FX Futures #1 (EC1),EC,2016-02-08,1.2135,1.2204,1.2074,1.21995,211770
9384,CME Euro FX Futures #1 (EC1),EC,2016-02-09,1.2274,1.23265,1.215,1.2274,277498
9385,CME Euro FX Futures #1 (EC1),EC,2016-02-10,1.22745,1.22985,1.2148,1.22675,266681
9386,CME Euro FX Futures #1 (EC1),EC,2016-02-11,1.2309999999999999,1.23635,1.22605,1.2309999999999999,338708
9387,CME Euro FX Futures #1 (EC1),EC,2016-02-12,1.2302,1.232,1.22,1.2242,218506
9388,CME Euro FX Futures #1 (EC1),EC,2016-02-16,1.2229999999999999,1.22315,1.21095,1.21295,251379
9389,CME Euro FX Futures #1 (EC1),EC,2016-02-17,1.2126,1.21645,1.2091,1.2124,329580
9390,CME Euro FX Futures #1 (EC1),EC,2016-02-18,1.21135,1.2134,1.20545,1.20815,178229
9391,CME Euro FX Futures #1 (EC1),EC,2016-02-19,1.20945,1.2123,1.2043,1.21195,167521
9392,CME Euro FX Futures #1 (EC1),EC,2016-02-22,1.21,1.2109,1.19865,1.2009,315089
9393,CME Euro FX Futures #1 (EC1),EC,2016-02-23,1.20105,1.20365,1.19735,1.19925,158317
9394,CME Euro FX Futures #1 (EC1),EC,2016-02-24,1.20025,1.203,1.194,1.1997,243501
9395,CME Euro FX Futures #1 (EC1),EC,2016-02-25,1.19995,1.20325,1.19695,1.2023,165762
9396,CME Euro FX Futures #1 (EC1),EC,2016-02-26,1.2002,1.20505,1.18935,1.19095,238313
9397,CME Euro FX Futures #1 (EC1),EC,2016-02-29,1.1901,1.19445,1.18405,1.1863,187409
9398,CME Euro FX Futures #1 (EC1),EC,2016-03-01,1.18645,1.18755,1.18155,1.18475,192431
9399,CME Euro FX Futures #1 (EC1),EC,2016-03-02,1.18495,1.1862,1.18065,1.1845,159120
9400,CME Euro FX Futures #1 (EC1),EC,2016-03-03,1.1848,1.19535,1.1834,1.19365,179999
9401,CME Euro FX Futures #1 (EC1),EC,2016-03-04,1.19315,1.2024,1.1883,1.19785,329452
9402,CME Euro FX Futures #1 (EC1),EC,2016-03-07,1.19735,1.2006,1.19195,1.19965,159267
9403,CME Euro FX Futures #1 (EC1),EC,2016-03-08,1.1996,1.2038,1.1972,1.1983,202254
9404,CME Euro FX Futures #1 (EC1),EC,2016-03-09,1.1986,1.20145,1.19245,1.1982,308775
9405,CME Euro FX Futures #1 (EC1),EC,2016-03-10,1.19765,1.21975,1.18005,1.21785,605278
9406,CME Euro FX Futures #1 (EC1),EC,2016-03-11,1.216,1.2189,1.20595,1.21355,294305
9407,CME Euro FX Futures #1 (EC1),EC,2016-03-14,1.21265,1.21545,1.20565,1.2072,155892
9408,CME Euro FX Futures #1 (EC1),EC,2016-03-15,1.2082,1.21035,1.20505,1.20865,131135
9409,CME Euro FX Futures #1 (EC1),EC,2016-03-16,1.2084,1.22215,1.2036,1.21725,228618
9410,CME Euro FX Futures #1 (EC1),EC,2016-03-17,1.21915,1.23195,1.21815,1.22955,253026
9411,CME Euro FX Futures #1 (EC1),EC,2016-03-18,1.2292,1.2313,1.2232,1.2244,153476
9412,CME Euro FX Futures #1 (EC1),EC,2016-03-21,1.22455,1.2261,1.2209999999999999,1.2228,117765
9413,CME Euro FX Futures #1 (EC1),EC,2016-03-22,1.22165,1.22365,1.2164,1.21945,157033
9414,CME Euro FX Futures #1 (EC1),EC,2016-03-23,1.219,1.2198,1.2133,1.2156,133284
9415,CME Euro FX Futures #1 (EC1),EC,2016-03-24,1.2156,1.21615,1.21175,1.2145,116495
9416,CME Euro FX Futures #1 (EC1),EC,2016-03-28,1.2134,1.2194,1.21265,1.21755,72543
9417,CME Euro FX Futures #1 (EC1),EC,2016-03-29,1.21705,1.22775,1.21425,1.227,231110
9418,CME Euro FX Futures #1 (EC1),EC,2016-03-30,1.2265,1.23395,1.2259,1.2308,212742
9419,CME Euro FX Futures #1 (EC1),EC,2016-03-31,1.2308,1.2386,1.22825,1.236,230668
9420,CME Euro FX Futures #1 (EC1),EC,2016-04-01,1.23525,1.24105,1.23065,1.23645,276451
9421,CME Euro FX Futures #1 (EC1),EC,2016-04-04,1.2368,1.23855,1.23285,1.23675,131382
9422,CME Euro FX Futures #1 (EC1),EC,2016-04-05,1.2362,1.2377,1.23065,1.23565,182061
9423,CME Euro FX Futures #1 (EC1),EC,2016-04-06,1.2354,1.24025,1.2297,1.2377,227973
9424,CME Euro FX Futures #1 (EC1),EC,2016-04-07,1.2365,1.2424,1.2306,1.23485,225271
9425,CME Euro FX Futures #1 (EC1),EC,2016-04-08,1.2342,1.2388,1.2318,1.2367,157029
9426,CME Euro FX Futures #1 (EC1),EC,2016-04-11,1.2378,1.2417,1.23405,1.2381,148011
9427,CME Euro FX Futures #1 (EC1),EC,2016-04-12,1.2374,1.2434,1.23145,1.23655,181993
9428,CME Euro FX Futures #1 (EC1),EC,2016-04-13,1.2353,1.23595,1.2236,1.22515,197579
9429,CME Euro FX Futures #1 (EC1),EC,2016-04-14,1.2243,1.22625,1.2201,1.22335,150635
9430,CME Euro FX Futures #1 (EC1),EC,2016-04-15,1.22255,1.2284,1.2212,1.22525,131614
9431,CME Euro FX Futures #1 (EC1),EC,2016-04-18,1.2261,1.2299,1.22405,1.228,102535
9432,CME Euro FX Futures #1 (EC1),EC,2016-04-19,1.2281,1.23515,1.22695,1.2341,145536
9433,CME Euro FX Futures #1 (EC1),EC,2016-04-20,1.2323,1.2354,1.2256,1.2267,143956
9434,CME Euro FX Futures #1 (EC1),EC,2016-04-21,1.22645,1.2365,1.22345,1.22595,255234
9435,CME Euro FX Futures #1 (EC1),EC,2016-04-22,1.2249,1.2273,1.2182,1.21925,146840
9436,CME Euro FX Futures #1 (EC1),EC,2016-04-25,1.21885,1.22425,1.2184,1.2224,217869
9437,CME Euro FX Futures #1 (EC1),EC,2016-04-26,1.2231,1.23045,1.22195,1.22535,162626
9438,CME Euro FX Futures #1 (EC1),EC,2016-04-27,1.2262,1.2326,1.22345,1.2289,180263
9439,CME Euro FX Futures #1 (EC1),EC,2016-04-28,1.22865,1.23305,1.2258,1.2312,169932
9440,CME Euro FX Futures #1 (EC1),EC,2016-04-29,1.23135,1.2423,1.23105,1.2413,242657
9441,CME Euro FX Futures #1 (EC1),EC,2016-05-02,1.24215,1.24995,1.2409999999999999,1.2485,147858
9442,CME Euro FX Futures #1 (EC1),EC,2016-05-03,1.24905,1.25785,1.2457,1.24685,230101
9443,CME Euro FX Futures #1 (EC1),EC,2016-05-04,1.24615,1.24915,1.24275,1.24625,191243
9444,CME Euro FX Futures #1 (EC1),EC,2016-05-05,1.24465,1.24545,1.2346,1.2359,171141
9445,CME Euro FX Futures #1 (EC1),EC,2016-05-06,1.2365,1.2446,1.23465,1.2358,187973
9446,CME Euro FX Futures #1 (EC1),EC,2016-05-09,1.2358,1.238,1.2335,1.23475,118571
9447,CME Euro FX Futures #1 (EC1),EC,2016-05-10,1.234,1.23695,1.2318,1.23285,125667
9448,CME Euro FX Futures #1 (EC1),EC,2016-05-11,1.2331,1.24055,1.23275,1.23845,117410
9449,CME Euro FX Futures #1 (EC1),EC,2016-05-12,1.2384,1.23875,1.2327,1.23325,129801
9450,CME Euro FX Futures #1 (EC1),EC,2016-05-13,1.2333,1.23375,1.224,1.22645,174732
9451,CME Euro FX Futures #1 (EC1),EC,2016-05-16,1.22595,1.22995,1.22585,1.2275,84487
9452,CME Euro FX Futures #1 (EC1),EC,2016-05-17,1.2274,1.2306,1.2253,1.2274,123558
9453,CME Euro FX Futures #1 (EC1),EC,2016-05-18,1.22695,1.22725,1.21705,1.21855,180049
9454,CME Euro FX Futures #1 (EC1),EC,2016-05-19,1.2174,1.2185,1.2135,1.2156,165269
9455,CME Euro FX Futures #1 (EC1),EC,2016-05-20,1.2156,1.2192,1.2151,1.21735,105181
9456,CME Euro FX Futures #1 (EC1),EC,2016-05-23,1.21715,1.2197,1.2142,1.21745,110981
9457,CME Euro FX Futures #1 (EC1),EC,2016-05-24,1.21745,1.21815,1.2087,1.21,156232
9458,CME Euro FX Futures #1 (EC1),EC,2016-05-25,1.2092,1.2121,1.20825,1.2116,122498
9459,CME Euro FX Futures #1 (EC1),EC,2016-05-26,1.21095,1.217,1.21025,1.2143,152294
9460,CME Euro FX Futures #1 (EC1),EC,2016-05-27,1.2145,1.21535,1.20635,1.20915,138922
9461,CME Euro FX Futures #1 (EC1),EC,2016-05-31,1.2066,1.2126,1.20505,1.2078,210934
9462,CME Euro FX Futures #1 (EC1),EC,2016-06-01,1.20825,1.2146,1.2066,1.21345,182107
9463,CME Euro FX Futures #1 (EC1),EC,2016-06-02,1.21385,1.21715,1.20965,1.2101,168262
9464,CME Euro FX Futures #1 (EC1),EC,2016-06-03,1.2104,1.2325,1.20875,1.2296,278272
9465,CME Euro FX Futures #1 (EC1),EC,2016-06-06,1.23155,1.2343,1.2276,1.2324,195951
9466,CME Euro FX Futures #1 (EC1),EC,2016-06-07,1.23075,1.23305,1.22885,1.23125,173499
9467,CME Euro FX Futures #1 (EC1),EC,2016-06-08,1.23065,1.2361,1.23045,1.2347,230698
9468,CME Euro FX Futures #1 (EC1),EC,2016-06-09,1.23475,1.23645,1.2254,1.228,269704
9469,CME Euro FX Futures #1 (EC1),EC,2016-06-10,1.2263,1.22705,1.2194,1.2209,244396
9470,CME Euro FX Futures #1 (EC1),EC,2016-06-13,1.2196,1.22525,1.218,1.2243,151978
9471,CME Euro FX Futures #1 (EC1),EC,2016-06-14,1.2237,1.2247,1.2138,1.2153,175159
9472,CME Euro FX Futures #1 (EC1),EC,2016-06-15,1.21555,1.2249,1.2139,1.22135,164471
9473,CME Euro FX Futures #1 (EC1),EC,2016-06-16,1.2209999999999999,1.22435,1.208,1.21865,251834
9474,CME Euro FX Futures #1 (EC1),EC,2016-06-17,1.21785,1.22445,1.217,1.2218,147191
9475,CME Euro FX Futures #1 (EC1),EC,2016-06-20,1.22645,1.23305,1.2249,1.22625,141090
9476,CME Euro FX Futures #1 (EC1),EC,2016-06-21,1.2259,1.2297,1.21865,1.2205,144717
9477,CME Euro FX Futures #1 (EC1),EC,2016-06-22,1.21945,1.2286,1.2183,1.2257,126220
9478,CME Euro FX Futures #1 (EC1),EC,2016-06-23,1.2283,1.23685,1.22635,1.23015,159381
9479,CME Euro FX Futures #1 (EC1),EC,2016-06-24,1.2361,1.2366,1.1858,1.20665,386658
9480,CME Euro FX Futures #1 (EC1),EC,2016-06-27,1.1998,1.20275,1.19145,1.1947,218334
9481,CME Euro FX Futures #1 (EC1),EC,2016-06-28,1.19665,1.2055,1.19545,1.19905,149845
9482,CME Euro FX Futures #1 (EC1),EC,2016-06-29,1.2024,1.2073,1.1992,1.2049,154841
9483,CME Euro FX Futures #1 (EC1),EC,2016-06-30,1.20645,1.20955,1.1963,1.20185,218956
9484,CME Euro FX Futures #1 (EC1),EC,2016-07-01,1.20435,1.21105,1.2013,1.2076,129233
9485,CME Euro FX Futures #1 (EC1),EC,2016-07-05,1.2076,1.2127,1.20025,1.20115,182471
9486,CME Euro FX Futures #1 (EC1),EC,2016-07-06,1.20065,1.2054,1.19705,1.2045,143675
9487,CME Euro FX Futures #1 (EC1),EC,2016-07-07,1.20375,1.20485,1.1992,1.1995,106263
9488,CME Euro FX Futures #1 (EC1),EC,2016-07-08,1.2001,1.20605,1.19405,1.19885,173909
9489,CME Euro FX Futures #1 (EC1),EC,2016-07-11,1.19905,1.20145,1.1954,1.1996,97921
9490,CME Euro FX Futures #1 (EC1),EC,2016-07-12,1.1999,1.2066,1.1991,1.2007,144077
9491,CME Euro FX Futures #1 (EC1),EC,2016-07-13,1.2001,1.2059,1.19805,1.20465,127463
9492,CME Euro FX Futures #1 (EC1),EC,2016-07-14,1.2032,1.2103,1.2026,1.20595,139913
9493,CME Euro FX Futures #1 (EC1),EC,2016-07-15,1.2052,1.20875,1.1963,1.19995,141795
9494,CME Euro FX Futures #1 (EC1),EC,2016-07-18,1.19905,1.20235,1.19755,1.2007,87018
9495,CME Euro FX Futures #1 (EC1),EC,2016-07-19,1.20115,1.20185,1.19365,1.19525,143158
9496,CME Euro FX Futures #1 (EC1),EC,2016-07-20,1.19555,1.19675,1.19175,1.1941,124002
9497,CME Euro FX Futures #1 (EC1),EC,2016-07-21,1.19465,1.19965,1.19155,1.19495,171252
9498,CME Euro FX Futures #1 (EC1),EC,2016-07-22,1.196,1.1977,1.18905,1.18975,124109
9499,CME Euro FX Futures #1 (EC1),EC,2016-07-25,1.19065,1.19345,1.1887,1.1925,86097
9500,CME Euro FX Futures #1 (EC1),EC,2016-07-26,1.1927,1.19655,1.1914,1.1922,104081
9501,CME Euro FX Futures #1 (EC1),EC,2016-07-27,1.19185,1.2,1.1895,1.1954,149979
9502,CME Euro FX Futures #1 (EC1),EC,2016-07-28,1.1987,1.2054,1.1986,1.20065,142653
9503,CME Euro FX Futures #1 (EC1),EC,2016-07-29,1.20085,1.213,1.2004,1.21125,191185
9504,CME Euro FX Futures #1 (EC1),EC,2016-08-01,1.21165,1.2117,1.2088,1.2102,96797
9505,CME Euro FX Futures #1 (EC1),EC,2016-08-02,1.2096,1.21665,1.20945,1.2159,129475
9506,CME Euro FX Futures #1 (EC1),EC,2016-08-03,1.21545,1.2156,1.2073,1.2078,116363
9507,CME Euro FX Futures #1 (EC1),EC,2016-08-04,1.208,1.2087,1.20445,1.20605,107553
9508,CME Euro FX Futures #1 (EC1),EC,2016-08-05,1.2057,1.20915,1.1975,1.20205,160714
9509,CME Euro FX Futures #1 (EC1),EC,2016-08-08,1.20145,1.20345,1.20015,1.20115,70632
9510,CME Euro FX Futures #1 (EC1),EC,2016-08-09,1.2016,1.20515,1.19995,1.20365,102809
9511,CME Euro FX Futures #1 (EC1),EC,2016-08-10,1.2043,1.21185,1.20425,1.21025,140797
9512,CME Euro FX Futures #1 (EC1),EC,2016-08-11,1.21095,1.21195,1.2062,1.207,102987
9513,CME Euro FX Futures #1 (EC1),EC,2016-08-12,1.20655,1.2148,1.20575,1.20885,138559
9514,CME Euro FX Futures #1 (EC1),EC,2016-08-15,1.20955,1.213,1.2079,1.21075,66769
9515,CME Euro FX Futures #1 (EC1),EC,2016-08-16,1.2108,1.22485,1.2103,1.22015,206724
9516,CME Euro FX Futures #1 (EC1),EC,2016-08-17,1.2201,1.22415,1.21645,1.2215,139522
9517,CME Euro FX Futures #1 (EC1),EC,2016-08-18,1.2212,1.2291,1.2211,1.2278,158455
9518,CME Euro FX Futures #1 (EC1),EC,2016-08-19,1.22765,1.2284,1.22275,1.22465,122279
9519,CME Euro FX Futures #1 (EC1),EC,2016-08-22,1.2237,1.2254,1.21935,1.22475,103707
9520,CME Euro FX Futures #1 (EC1),EC,2016-08-23,1.2244,1.22775,1.2226,1.22285,108005
9521,CME Euro FX Futures #1 (EC1),EC,2016-08-24,1.2229,1.22335,1.21675,1.21845,121185
9522,CME Euro FX Futures #1 (EC1),EC,2016-08-25,1.2185,1.2219,1.21805,1.22,103635
9523,CME Euro FX Futures #1 (EC1),EC,2016-08-26,1.2206,1.2263,1.21005,1.21075,261635
9524,CME Euro FX Futures #1 (EC1),EC,2016-08-29,1.21075,1.2128,1.2078,1.21065,115688
9525,CME Euro FX Futures #1 (EC1),EC,2016-08-30,1.21055,1.21115,1.20515,1.20605,129669
9526,CME Euro FX Futures #1 (EC1),EC,2016-08-31,1.2062,1.2084,1.2042,1.20775,148473
9527,CME Euro FX Futures #1 (EC1),EC,2016-09-01,1.2076,1.2122,1.2044,1.21155,173853
9528,CME Euro FX Futures #1 (EC1),EC,2016-09-02,1.21135,1.21715,1.2051,1.2076,203256
9529,CME Euro FX Futures #1 (EC1),EC,2016-09-06,1.207,1.2179,1.20545,1.21705,267552
9530,CME Euro FX Futures #1 (EC1),EC,2016-09-07,1.21665,1.2187,1.2144,1.2159,141579
9531,CME Euro FX Futures #1 (EC1),EC,2016-09-08,1.2154,1.2242,1.2148,1.2173,255541
9532,CME Euro FX Futures #1 (EC1),EC,2016-09-09,1.2179,1.21985,1.2112,1.2142,187756
9533,CME Euro FX Futures #1 (EC1),EC,2016-09-12,1.21485,1.2184,1.2124,1.2156,183382
9534,CME Euro FX Futures #1 (EC1),EC,2016-09-13,1.2148,1.21735,1.2117,1.21215,224053
9535,CME Euro FX Futures #1 (EC1),EC,2016-09-14,1.213,1.21875,1.2126,1.2163,291944
9536,CME Euro FX Futures #1 (EC1),EC,2016-09-15,1.21625,1.2211,1.21305,1.21545,151426
